race_date,stadium_id,race_number,boat_number,course_number,racer_number,racer_name,place,start_timing,wind_speed,wind_direction,wave_height,weather,air_temperature,water_temperature,payout_trio,payout_trifecta,official_national_win_rate,official_national_top2_rate,official_national_top3_rate,official_local_win_rate,official_local_top2_rate,official_local_top3_rate,official_avg_st,racer_class,flying_count,late_count,motor_number,motor_top2_rate,motor_top3_rate,boat_number_assigned,boat_top2_rate,boat_top3_rate
2025-08-29,24,1,6,6.0,3432.0,宮迫 暢彦,3.0,0.26,3.0,7.0,2.0,1.0,32.0,32.0,2030.0,7370.0,4.64,26.36,44.55,4.8,26.67,33.33,0.18,3,0,0,53,31.71,51.22,20,44.19,58.14
2025-08-29,24,2,1,1.0,4031.0,飯島 誠,5.0,0.07,2.0,7.0,1.0,1.0,32.0,32.0,1690.0,8770.0,4.5,21.9,44.76,4.4,20.0,50.0,0.19,3,0,0,14,34.0,42.0,16,19.44,33.33
2025-08-29,24,2,2,2.0,5027.0,重冨 勇哉,2.0,0.13,2.0,7.0,1.0,1.0,32.0,32.0,1690.0,8770.0,4.79,30.1,45.63,3.95,25.0,35.0,0.16,3,1,0,56,37.5,57.5,66,47.73,65.91
2025-08-29,24,2,3,3.0,4909.0,薮内 瑞希,3.0,0.15,2.0,7.0,1.0,1.0,32.0,32.0,1690.0,8770.0,5.33,36.73,48.98,6.27,54.55,54.55,0.17,3,1,0,68,14.89,27.66,78,40.91,50.0
2025-08-29,24,2,4,4.0,3898.0,平田 忠則,1.0,0.11,2.0,7.0,1.0,1.0,32.0,32.0,1690.0,8770.0,7.15,58.72,76.15,7.62,63.83,78.72,0.14,1,0,0,74,39.02,53.66,32,46.81,70.21
2025-08-29,24,2,5,5.0,4159.0,向後 龍一,4.0,0.18,2.0,7.0,1.0,1.0,32.0,32.0,1690.0,8770.0,6.16,44.19,59.69,5.65,42.31,61.54,0.17,2,0,0,60,61.54,71.79,77,30.23,51.16
2025-08-29,24,2,6,6.0,3489.0,大場 敏,6.0,0.16,2.0,7.0,1.0,1.0,32.0,32.0,1690.0,8770.0,5.6,31.51,57.53,6.08,33.33,61.54,0.15,2,0,0,36,22.45,44.9,15,18.75,29.17
2025-08-29,24,3,1,1.0,4423.0,坂口 貴彦,1.0,0.13,1.0,9.0,1.0,1.0,32.0,32.0,370.0,730.0,5.12,30.56,49.07,4.63,30.77,44.62,0.19,3,0,0,34,32.61,43.48,63,34.09,52.27
2025-08-29,24,3,2,2.0,4948.0,木場 悠介,4.0,0.17,1.0,9.0,1.0,1.0,32.0,32.0,370.0,730.0,5.61,39.68,55.56,5.92,43.2,58.58,0.17,3,0,0,39,30.0,40.0,24,38.64,52.27
2025-08-29,24,3,3,3.0,4700.0,金子 和之,2.0,0.11,1.0,9.0,1.0,1.0,32.0,32.0,370.0,730.0,6.11,42.75,58.78,7.23,63.33,70.0,0.16,1,0,0,52,34.15,48.78,69,21.95,29.27
2025-08-29,24,3,4,4.0,4581.0,吉村 誠,3.0,0.12,1.0,9.0,1.0,1.0,32.0,32.0,370.0,730.0,6.4,49.57,69.23,6.0,41.03,58.97,0.14,2,0,0,25,36.17,51.06,52,52.17,63.04
2025-08-29,24,3,5,5.0,3503.0,堂原 洋史,5.0,0.16,1.0,9.0,1.0,1.0,32.0,32.0,370.0,730.0,4.59,22.41,37.93,3.67,0.0,33.33,0.17,3,0,0,40,32.5,47.5,17,34.04,44.68
2025-08-29,24,3,6,6.0,4180.0,上野 秀和,6.0,0.21,1.0,9.0,1.0,1.0,32.0,32.0,370.0,730.0,4.56,25.64,40.17,3.2,20.0,20.0,0.19,3,0,0,15,30.0,52.0,54,43.75,59.38
2025-08-29,24,4,1,1.0,4390.0,松本 弓雄,2.0,0.28,1.0,9.0,1.0,1.0,32.0,32.0,990.0,7290.0,4.08,18.39,34.48,4.59,29.41,35.29,0.17,3,1,0,33,45.83,58.33,48,21.88,37.5
2025-08-29,24,4,2,2.0,5272.0,松田 真実,6.0,0.25,1.0,9.0,1.0,1.0,32.0,32.0,990.0,7290.0,3.86,19.7,33.33,1.13,0.0,0.0,0.16,3,1,0,50,47.83,52.17,26,42.22,53.33
2025-08-29,24,4,3,3.0,5292.0,佐藤 右京,3.0,0.25,1.0,9.0,1.0,1.0,32.0,32.0,990.0,7290.0,3.07,6.74,21.35,0.0,0.0,0.0,0.21,3,0,0,35,34.78,60.87,27,40.43,57.45
2025-08-29,24,4,4,4.0,3602.0,奥平 拓也,5.0,0.19,1.0,9.0,1.0,1.0,32.0,32.0,990.0,7290.0,5.15,30.0,49.0,3.91,9.09,45.45,0.17,3,0,0,59,46.34,56.1,47,45.71,62.86
2025-08-29,24,4,5,5.0,4352.0,下條 雄太郎,1.0,0.12,1.0,9.0,1.0,1.0,32.0,32.0,990.0,7290.0,6.85,49.09,66.36,7.57,62.02,79.07,0.13,1,1,0,66,34.15,53.66,35,31.71,46.34
2025-08-29,24,4,6,6.0,5055.0,眞鳥 章太,4.0,0.09,1.0,9.0,1.0,1.0,32.0,32.0,990.0,7290.0,5.76,41.13,52.42,5.22,32.69,48.08,0.16,2,0,0,32,36.17,46.81,23,30.43,47.83
2025-08-29,24,5,1,1.0,3546.0,中里 昌志,2.0,0.22,2.0,9.0,1.0,1.0,32.0,32.0,220.0,680.0,4.48,26.09,39.13,6.07,44.44,59.26,0.18,3,1,0,18,38.3,53.19,40,42.22,62.22
2025-08-29,24,5,2,3.0,4702.0,三浦 敬太,3.0,0.27,2.0,9.0,1.0,1.0,32.0,32.0,220.0,680.0,6.67,50.0,66.67,7.23,53.85,76.92,0.14,1,0,0,64,46.15,64.1,50,46.15,64.1
2025-08-29,24,5,3,4.0,5237.0,永松 良教,6.0,0.16,2.0,9.0,1.0,1.0,32.0,32.0,220.0,680.0,4.13,22.45,37.76,2.58,7.69,15.38,0.18,3,0,0,67,33.33,52.38,57,32.61,45.65
2025-08-29,24,5,4,5.0,4950.0,高岡 竜也,4.0,0.19,2.0,9.0,1.0,1.0,32.0,32.0,220.0,680.0,5.41,38.21,52.85,5.11,26.32,47.37,0.19,3,0,0,17,34.04,46.81,61,41.46,56.1
2025-08-29,24,5,5,6.0,5117.0,冨名腰 桃奈,5.0,0.26,2.0,9.0,1.0,1.0,32.0,32.0,220.0,680.0,4.09,20.69,31.03,4.53,31.25,43.75,0.21,3,0,0,55,22.5,45.0,51,32.61,47.83
2025-08-29,24,5,6,2.0,4320.0,峰 竜太,1.0,0.19,2.0,9.0,1.0,1.0,32.0,32.0,220.0,680.0,7.83,48.98,71.43,8.31,56.25,71.88,0.11,1,1,0,27,17.02,42.55,45,27.66,48.94
2025-08-29,24,6,1,1.0,3808.0,秋田 健太郎,1.0,0.16,1.0,9.0,1.0,1.0,31.0,32.0,1740.0,5800.0,3.89,21.88,33.33,0.0,0.0,0.0,0.17,3,0,0,44,45.0,57.5,36,21.88,56.25
2025-08-29,24,6,2,3.0,4994.0,山本 梨菜,2.0,0.14,1.0,9.0,1.0,1.0,31.0,32.0,1740.0,5800.0,6.34,44.64,66.96,6.34,50.0,75.0,0.19,2,0,0,76,23.81,45.24,11,31.82,36.36
2025-08-29,24,6,3,4.0,4598.0,加藤 政彦,5.0,0.14,1.0,9.0,1.0,1.0,31.0,32.0,1740.0,5800.0,6.48,48.74,67.23,6.33,50.0,66.67,0.16,1,0,0,65,53.19,74.47,12,31.91,42.55
2025-08-29,24,6,4,5.0,4112.0,大久保 信一郎,3.0,0.16,1.0,9.0,1.0,1.0,31.0,32.0,1740.0,5800.0,5.31,31.58,58.95,5.8,30.0,65.0,0.19,3,0,0,63,11.36,40.91,68,31.25,59.38
2025-08-29,24,6,5,2.0,3539.0,金子 順一,6.0,0.17,1.0,9.0,1.0,1.0,31.0,32.0,1740.0,5800.0,4.05,20.39,33.01,3.55,14.29,26.19,0.17,3,0,0,47,59.52,76.19,38,26.47,52.94
2025-08-29,24,6,6,6.0,4566.0,塩田 北斗,4.0,0.18,1.0,9.0,1.0,1.0,31.0,32.0,1740.0,5800.0,6.94,49.14,70.69,6.25,40.63,59.38,0.15,1,0,0,24,18.75,39.58,13,24.39,36.59
2025-08-29,24,7,1,1.0,3915.0,繁野谷 圭介,1.0,0.16,1.0,9.0,1.0,1.0,31.0,32.0,140.0,530.0,5.18,28.0,49.6,5.38,37.5,37.5,0.18,2,0,0,23,37.78,71.11,71,29.17,39.58
2025-08-29,24,7,2,2.0,4682.0,大上 卓人,3.0,0.14,1.0,9.0,1.0,1.0,31.0,32.0,140.0,530.0,7.18,50.35,72.34,8.06,68.75,81.25,0.13,1,0,0,54,14.89,40.43,28,23.08,35.9
2025-08-29,24,7,3,3.0,4537.0,渡邉 和将,2.0,0.19,1.0,9.0,1.0,1.0,31.0,32.0,140.0,530.0,6.31,37.19,52.07,8.57,57.14,71.43,0.12,1,0,0,46,37.21,60.47,33,38.3,53.19
2025-08-29,24,7,4,4.0,4234.0,野相 弘司,5.0,0.22,1.0,9.0,1.0,1.0,31.0,32.0,140.0,530.0,4.07,25.29,34.48,4.88,29.27,51.22,0.16,3,1,0,71,12.82,25.64,56,36.59,48.78
2025-08-29,24,7,5,5.0,4866.0,橋本 英一,6.0,0.21,1.0,9.0,1.0,1.0,31.0,32.0,140.0,530.0,3.99,22.0,31.0,5.33,33.33,44.44,0.15,3,1,0,30,34.04,55.32,39,31.58,50.0
2025-08-29,24,7,6,6.0,5027.0,重冨 勇哉,4.0,0.29,1.0,9.0,1.0,1.0,31.0,32.0,140.0,530.0,4.79,30.1,45.63,3.95,25.0,35.0,0.16,3,1,0,56,37.5,57.5,66,47.73,65.91
2025-08-29,24,8,1,1.0,4314.0,青木 幸太郎,1.0,0.07,1.0,9.0,1.0,1.0,31.0,32.0,190.0,530.0,6.01,42.86,59.82,5.67,38.89,55.56,0.14,2,0,0,75,22.73,34.09,34,26.19,52.38
2025-08-29,24,8,2,2.0,4812.0,西野 雄貴,2.0,0.11,1.0,9.0,1.0,1.0,31.0,32.0,190.0,530.0,6.68,53.85,67.69,6.4,40.0,66.67,0.17,2,0,0,73,43.48,65.22,73,22.92,43.75
2025-08-29,24,8,3,3.0,3432.0,宮迫 暢彦,5.0,0.02,1.0,9.0,1.0,1.0,31.0,32.0,190.0,530.0,4.64,26.36,44.55,4.8,26.67,33.33,0.18,3,0,0,53,31.71,51.22,20,44.19,58.14
2025-08-29,24,8,4,4.0,4031.0,飯島 誠,4.0,0.07,1.0,9.0,1.0,1.0,31.0,32.0,190.0,530.0,4.5,21.9,44.76,4.4,20.0,50.0,0.19,3,0,0,14,34.0,42.0,16,19.44,33.33
2025-08-29,24,8,5,5.0,4760.0,山崎 郡,3.0,0.07,1.0,9.0,1.0,1.0,31.0,32.0,190.0,530.0,7.0,49.09,65.45,4.44,11.11,33.33,0.12,1,0,0,38,27.5,47.5,19,40.0,68.57
2025-08-29,24,8,6,6.0,3503.0,堂原 洋史,6.0,0.07,1.0,9.0,1.0,1.0,31.0,32.0,190.0,530.0,4.59,22.41,37.93,3.67,0.0,33.33,0.17,3,0,0,40,32.5,47.5,17,34.04,44.68
2025-08-29,24,9,1,1.0,4447.0,深川 麻奈美,1.0,0.04,1.0,9.0,1.0,1.0,31.0,32.0,280.0,720.0,6.78,51.72,68.1,6.8,60.0,80.0,0.16,2,0,0,61,21.28,21.28,75,23.81,35.71
2025-08-29,24,9,2,2.0,5165.0,小林 愛実,2.0,0.08,1.0,9.0,1.0,1.0,31.0,32.0,280.0,720.0,5.11,27.27,51.14,5.78,33.33,72.22,0.19,3,0,0,45,32.56,58.14,70,32.61,58.7
2025-08-29,24,9,3,3.0,4501.0,樋口 由加里,3.0,0.14,1.0,9.0,1.0,1.0,31.0,32.0,280.0,720.0,5.71,43.08,59.23,5.23,40.0,45.71,0.16,2,0,0,57,31.71,53.66,22,21.74,39.13
2025-08-29,24,9,4,4.0,5272.0,松田 真実,6.0,0.15,1.0,9.0,1.0,1.0,31.0,32.0,280.0,720.0,3.86,19.7,33.33,1.13,0.0,0.0,0.16,3,1,0,50,47.83,52.17,26,42.22,53.33
2025-08-29,24,9,5,5.0,5230.0,石原 凪紗,4.0,0.14,1.0,9.0,1.0,1.0,31.0,32.0,280.0,720.0,4.25,18.18,36.36,0.0,0.0,0.0,0.2,4,1,0,16,18.18,54.55,64,40.0,62.22
2025-08-29,24,9,6,6.0,4909.0,薮内 瑞希,5.0,0.12,1.0,9.0,1.0,1.0,31.0,32.0,280.0,720.0,5.33,36.73,48.98,6.27,54.55,54.55,0.17,3,1,0,68,14.89,27.66,78,40.91,50.0
2025-08-29,24,10,1,1.0,4547.0,中田 竜太,3.0,0.27,1.0,9.0,1.0,1.0,31.0,32.0,180.0,9830.0,7.46,63.39,76.79,7.35,47.92,68.75,0.16,1,0,0,31,30.43,43.48,60,16.67,45.83
2025-08-29,24,10,2,2.0,4959.0,井上 忠政,1.0,0.15,1.0,9.0,1.0,1.0,31.0,32.0,180.0,9830.0,6.97,49.04,67.31,0.0,0.0,0.0,0.16,1,0,0,28,29.17,43.75,58,30.56,69.44
2025-08-29,24,10,3,3.0,3489.0,大場 敏,2.0,0.15,1.0,9.0,1.0,1.0,31.0,32.0,180.0,9830.0,5.6,31.51,57.53,6.08,33.33,61.54,0.15,2,0,0,36,22.45,44.9,15,18.75,29.17
2025-08-29,24,10,4,4.0,3546.0,中里 昌志,5.0,0.19,1.0,9.0,1.0,1.0,31.0,32.0,180.0,9830.0,4.48,26.09,39.13,6.07,44.44,59.26,0.18,3,1,0,18,38.3,53.19,40,42.22,62.22
2025-08-29,24,10,5,5.0,4423.0,坂口 貴彦,6.0,0.19,1.0,9.0,1.0,1.0,31.0,32.0,180.0,9830.0,5.12,30.56,49.07,4.63,30.77,44.62,0.19,3,0,0,34,32.61,43.48,63,34.09,52.27
2025-08-29,24,10,6,6.0,4402.0,乙藤 智史,4.0,0.16,1.0,9.0,1.0,1.0,31.0,32.0,180.0,9830.0,5.83,41.67,60.83,5.37,31.58,52.63,0.18,2,0,0,49,35.71,42.86,65,37.5,50.0
2025-08-29,24,11,1,1.0,4934.0,佐々木 翔斗,3.0,0.02,1.0,9.0,1.0,1.0,31.0,32.0,3270.0,62060.0,5.57,35.51,51.4,6.8,50.0,70.0,0.16,1,0,0,58,46.81,63.83,25,42.55,65.96
2025-08-29,24,11,2,2.0,5055.0,眞鳥 章太,1.0,0.04,1.0,9.0,1.0,1.0,31.0,32.0,3270.0,62060.0,5.76,41.13,52.42,5.22,32.69,48.08,0.16,2,0,0,32,36.17,46.81,23,30.43,47.83
2025-08-29,24,11,3,3.0,4320.0,峰 竜太,4.0,0.08,1.0,9.0,1.0,1.0,31.0,32.0,3270.0,62060.0,7.83,48.98,71.43,8.31,56.25,71.88,0.11,1,1,0,27,17.02,42.55,45,27.66,48.94
2025-08-29,24,11,4,4.0,4159.0,向後 龍一,2.0,0.09,1.0,9.0,1.0,1.0,31.0,32.0,3270.0,62060.0,6.16,44.19,59.69,5.65,42.31,61.54,0.17,2,0,0,60,61.54,71.79,77,30.23,51.16
2025-08-29,24,11,5,5.0,4598.0,加藤 政彦,6.0,0.12,1.0,9.0,1.0,1.0,31.0,32.0,3270.0,62060.0,6.48,48.74,67.23,6.33,50.0,66.67,0.16,1,0,0,65,53.19,74.47,12,31.91,42.55
2025-08-29,24,11,6,6.0,4948.0,木場 悠介,5.0,0.12,1.0,9.0,1.0,1.0,31.0,32.0,3270.0,62060.0,5.61,39.68,55.56,5.92,43.2,58.58,0.17,3,0,0,39,30.0,40.0,24,38.64,52.27
2025-08-29,24,12,1,1.0,4352.0,下條 雄太郎,1.0,0.12,1.0,9.0,1.0,1.0,31.0,32.0,820.0,1550.0,6.85,49.09,66.36,7.57,62.02,79.07,0.13,1,1,0,66,34.15,53.66,35,31.71,46.34
2025-08-29,24,12,2,2.0,3898.0,平田 忠則,2.0,0.13,1.0,9.0,1.0,1.0,31.0,32.0,820.0,1550.0,7.15,58.72,76.15,7.62,63.83,78.72,0.14,1,0,0,74,39.02,53.66,32,46.81,70.21
2025-08-29,24,12,3,3.0,4950.0,高岡 竜也,4.0,0.1,1.0,9.0,1.0,1.0,31.0,32.0,820.0,1550.0,5.41,38.21,52.85,5.11,26.32,47.37,0.19,3,0,0,17,34.04,46.81,61,41.46,56.1
2025-08-29,24,12,4,4.0,4994.0,山本 梨菜,5.0,0.14,1.0,9.0,1.0,1.0,31.0,32.0,820.0,1550.0,6.34,44.64,66.96,6.34,50.0,75.0,0.19,2,0,0,76,23.81,45.24,11,31.82,36.36
2025-08-29,24,12,5,5.0,3915.0,繁野谷 圭介,6.0,0.15,1.0,9.0,1.0,1.0,31.0,32.0,820.0,1550.0,5.18,28.0,49.6,5.38,37.5,37.5,0.18,2,0,0,23,37.78,71.11,71,29.17,39.58
2025-08-29,24,12,6,6.0,4700.0,金子 和之,3.0,0.12,1.0,9.0,1.0,1.0,31.0,32.0,820.0,1550.0,6.11,42.75,58.78,7.23,63.33,70.0,0.16,1,0,0,52,34.15,48.78,69,21.95,29.27
2025-08-30,24,1,1,1.0,3602.0,奥平 拓也,1.0,0.12,1.0,7.0,1.0,2.0,32.0,32.0,220.0,1040.0,5.15,30.0,49.0,3.91,9.09,45.45,0.17,3,0,0,59,46.34,56.1,47,45.71,62.86
2025-08-30,24,1,2,2.0,4447.0,深川 麻奈美,2.0,0.1,1.0,7.0,1.0,2.0,32.0,32.0,220.0,1040.0,6.78,51.72,68.1,6.8,60.0,80.0,0.16,2,0,0,61,21.28,21.28,75,23.81,35.71
2025-08-30,24,1,3,3.0,3539.0,金子 順一,4.0,0.19,1.0,7.0,1.0,2.0,32.0,32.0,220.0,1040.0,4.05,20.39,33.01,3.55,14.29,26.19,0.17,3,0,0,47,59.52,76.19,38,26.47,52.94
2025-08-30,24,1,4,4.0,5237.0,永松 良教,6.0,0.17,1.0,7.0,1.0,2.0,32.0,32.0,220.0,1040.0,4.13,22.45,37.76,2.58,7.69,15.38,0.18,3,0,0,67,33.33,52.38,57,32.61,45.65
2025-08-30,24,1,5,5.0,4234.0,野相 弘司,5.0,0.18,1.0,7.0,1.0,2.0,32.0,32.0,220.0,1040.0,4.07,25.29,34.48,4.88,29.27,51.22,0.16,3,1,0,71,12.82,25.64,56,36.59,48.78
2025-08-30,24,1,6,6.0,4352.0,下條 雄太郎,3.0,0.13,1.0,7.0,1.0,2.0,32.0,32.0,220.0,1040.0,6.85,49.09,66.36,7.57,62.02,79.07,0.13,1,1,0,66,34.15,53.66,35,31.71,46.34
2025-08-30,24,2,1,1.0,5117.0,冨名腰 桃奈,2.0,0.07,2.0,9.0,1.0,2.0,31.0,32.0,680.0,4370.0,4.09,20.69,31.03,4.53,31.25,43.75,0.21,3,0,0,55,22.5,45.0,51,32.61,47.83
2025-08-30,24,2,2,2.0,3915.0,繁野谷 圭介,1.0,0.15,2.0,9.0,1.0,2.0,31.0,32.0,680.0,4370.0,5.18,28.0,49.6,5.38,37.5,37.5,0.18,2,0,0,23,37.78,71.11,71,29.17,39.58
2025-08-30,24,2,3,3.0,4112.0,大久保 信一郎,5.0,0.14,2.0,9.0,1.0,2.0,31.0,32.0,680.0,4370.0,5.31,31.58,58.95,5.8,30.0,65.0,0.19,3,0,0,63,11.36,40.91,68,31.25,59.38
2025-08-30,24,2,4,4.0,5165.0,小林 愛実,4.0,0.26,2.0,9.0,1.0,2.0,31.0,32.0,680.0,4370.0,5.11,27.27,51.14,5.78,33.33,72.22,0.19,3,0,0,45,32.56,58.14,70,32.61,58.7
2025-08-30,24,2,5,5.0,4959.0,井上 忠政,3.0,0.19,2.0,9.0,1.0,2.0,31.0,32.0,680.0,4370.0,6.97,49.04,67.31,0.0,0.0,0.0,0.16,1,0,0,28,29.17,43.75,58,30.56,69.44
2025-08-30,24,2,6,6.0,3808.0,秋田 健太郎,6.0,0.18,2.0,9.0,1.0,2.0,31.0,32.0,680.0,4370.0,3.89,21.88,33.33,0.0,0.0,0.0,0.17,3,0,0,44,45.0,57.5,36,21.88,56.25
2025-08-30,24,3,1,1.0,3503.0,堂原 洋史,5.0,0.25,2.0,9.0,1.0,2.0,31.0,32.0,440.0,1010.0,4.59,22.41,37.93,3.67,0.0,33.33,0.17,3,0,0,40,32.5,47.5,17,34.04,44.68
2025-08-30,24,3,2,2.0,4390.0,松本 弓雄,6.0,0.24,2.0,9.0,1.0,2.0,31.0,32.0,440.0,1010.0,4.08,18.39,34.48,4.59,29.41,35.29,0.17,3,1,0,33,45.83,58.33,48,21.88,37.5
2025-08-30,24,3,3,3.0,4566.0,塩田 北斗,1.0,0.14,2.0,9.0,1.0,2.0,31.0,32.0,440.0,1010.0,6.94,49.14,70.69,6.25,40.63,59.38,0.15,1,0,0,24,18.75,39.58,13,24.39,36.59
2025-08-30,24,3,4,4.0,4501.0,樋口 由加里,3.0,0.16,2.0,9.0,1.0,2.0,31.0,32.0,440.0,1010.0,5.71,43.08,59.23,5.23,40.0,45.71,0.16,2,0,0,57,31.71,53.66,22,21.74,39.13
2025-08-30,24,3,5,5.0,4812.0,西野 雄貴,2.0,0.11,2.0,9.0,1.0,2.0,31.0,32.0,440.0,1010.0,6.68,53.85,67.69,6.4,40.0,66.67,0.17,2,0,0,73,43.48,65.22,73,22.92,43.75
2025-08-30,24,3,6,6.0,3546.0,中里 昌志,4.0,0.14,2.0,9.0,1.0,2.0,31.0,32.0,440.0,1010.0,4.48,26.09,39.13,6.07,44.44,59.26,0.18,3,1,0,18,38.3,53.19,40,42.22,62.22
2025-08-30,24,4,1,1.0,5292.0,佐藤 右京,5.0,0.28,2.0,9.0,1.0,2.0,31.0,32.0,520.0,1640.0,3.07,6.74,21.35,0.0,0.0,0.0,0.21,3,0,0,35,34.78,60.87,27,40.43,57.45
2025-08-30,24,4,2,2.0,3797.0,岩井 繁,6.0,0.14,2.0,9.0,1.0,2.0,31.0,32.0,520.0,1640.0,4.11,17.65,33.33,3.59,14.71,29.41,0.22,3,0,0,22,45.83,64.58,37,22.58,32.26
2025-08-30,24,4,3,3.0,4702.0,三浦 敬太,1.0,0.11,2.0,9.0,1.0,2.0,31.0,32.0,520.0,1640.0,6.67,50.0,66.67,7.23,53.85,76.92,0.14,1,0,0,64,46.15,64.1,50,46.15,64.1
2025-08-30,24,4,4,4.0,4423.0,坂口 貴彦,2.0,0.12,2.0,9.0,1.0,2.0,31.0,32.0,520.0,1640.0,5.12,30.56,49.07,4.63,30.77,44.62,0.19,3,0,0,34,32.61,43.48,63,34.09,52.27
2025-08-30,24,4,5,5.0,3898.0,平田 忠則,3.0,0.08,2.0,9.0,1.0,2.0,31.0,32.0,520.0,1640.0,7.15,58.72,76.15,7.62,63.83,78.72,0.14,1,0,0,74,39.02,53.66,32,46.81,70.21
2025-08-30,24,4,6,6.0,4994.0,山本 梨菜,4.0,0.12,2.0,9.0,1.0,2.0,31.0,32.0,520.0,1640.0,6.34,44.64,66.96,6.34,50.0,75.0,0.19,2,0,0,76,23.81,45.24,11,31.82,36.36
2025-08-30,24,5,1,1.0,5027.0,重冨 勇哉,3.0,0.12,2.0,9.0,1.0,2.0,31.0,32.0,610.0,16770.0,4.79,30.1,45.63,3.95,25.0,35.0,0.16,3,1,0,56,37.5,57.5,66,47.73,65.91
2025-08-30,24,5,2,2.0,4180.0,上野 秀和,1.0,0.09,2.0,9.0,1.0,2.0,31.0,32.0,610.0,16770.0,4.56,25.64,40.17,3.2,20.0,20.0,0.19,3,0,0,15,30.0,52.0,54,43.75,59.38
2025-08-30,24,5,3,3.0,4031.0,飯島 誠,4.0,0.14,2.0,9.0,1.0,2.0,31.0,32.0,610.0,16770.0,4.5,21.9,44.76,4.4,20.0,50.0,0.19,3,0,0,14,34.0,42.0,16,19.44,33.33
2025-08-30,24,5,4,4.0,4700.0,金子 和之,2.0,0.12,2.0,9.0,1.0,2.0,31.0,32.0,610.0,16770.0,6.11,42.75,58.78,7.23,63.33,70.0,0.16,1,0,0,52,34.15,48.78,69,21.95,29.27
2025-08-30,24,5,5,5.0,3432.0,宮迫 暢彦,6.0,0.15,2.0,9.0,1.0,2.0,31.0,32.0,610.0,16770.0,4.64,26.36,44.55,4.8,26.67,33.33,0.18,3,0,0,53,31.71,51.22,20,44.19,58.14
2025-08-30,24,5,6,6.0,4598.0,加藤 政彦,5.0,0.16,2.0,9.0,1.0,2.0,31.0,32.0,610.0,16770.0,6.48,48.74,67.23,6.33,50.0,66.67,0.16,1,0,0,65,53.19,74.47,12,31.91,42.55
2025-08-30,24,6,1,1.0,4159.0,向後 龍一,2.0,0.05,1.0,9.0,1.0,2.0,31.0,32.0,500.0,2370.0,6.16,44.19,59.69,5.65,42.31,61.54,0.17,2,0,0,60,61.54,71.79,77,30.23,51.16
2025-08-30,24,6,2,2.0,4760.0,山崎 郡,1.0,0.04,1.0,9.0,1.0,2.0,31.0,32.0,500.0,2370.0,7.0,49.09,65.45,4.44,11.11,33.33,0.12,1,0,0,38,27.5,47.5,19,40.0,68.57
2025-08-30,24,6,3,3.0,4948.0,木場 悠介,3.0,0.05,1.0,9.0,1.0,2.0,31.0,32.0,500.0,2370.0,5.61,39.68,55.56,5.92,43.2,58.58,0.17,3,0,0,39,30.0,40.0,24,38.64,52.27
2025-08-30,24,6,4,4.0,4537.0,渡邉 和将,4.0,0.05,1.0,9.0,1.0,2.0,31.0,32.0,500.0,2370.0,6.31,37.19,52.07,8.57,57.14,71.43,0.12,1,0,0,46,37.21,60.47,33,38.3,53.19
2025-08-30,24,6,5,5.0,5237.0,永松 良教,6.0,0.08,1.0,9.0,1.0,2.0,31.0,32.0,500.0,2370.0,4.13,22.45,37.76,2.58,7.69,15.38,0.18,3,0,0,67,33.33,52.38,53,29.17,41.67
2025-08-30,24,6,6,6.0,4866.0,橋本 英一,5.0,0.13,1.0,9.0,1.0,2.0,31.0,32.0,500.0,2370.0,3.99,22.0,31.0,5.33,33.33,44.44,0.15,3,1,0,30,34.04,55.32,39,31.58,50.0
2025-08-30,24,7,1,1.0,4581.0,吉村 誠,1.0,0.06,1.0,9.0,1.0,2.0,31.0,32.0,160.0,400.0,6.4,49.57,69.23,6.0,41.03,58.97,0.14,2,0,0,25,36.17,51.06,52,52.17,63.04
2025-08-30,24,7,2,2.0,4320.0,峰 竜太,2.0,0.07,1.0,9.0,1.0,2.0,31.0,32.0,160.0,400.0,7.83,48.98,71.43,8.31,56.25,71.88,0.11,1,1,0,27,17.02,42.55,45,27.66,48.94
2025-08-30,24,7,3,3.0,4314.0,青木 幸太郎,3.0,0.11,1.0,9.0,1.0,2.0,31.0,32.0,160.0,400.0,6.01,42.86,59.82,5.67,38.89,55.56,0.14,2,0,0,75,22.73,34.09,34,26.19,52.38
2025-08-30,24,7,4,4.0,3808.0,秋田 健太郎,5.0,0.23,1.0,9.0,1.0,2.0,31.0,32.0,160.0,400.0,3.89,21.88,33.33,0.0,0.0,0.0,0.17,3,0,0,44,45.0,57.5,36,21.88,56.25
2025-08-30,24,7,5,5.0,3602.0,奥平 拓也,4.0,0.17,1.0,9.0,1.0,2.0,31.0,32.0,160.0,400.0,5.15,30.0,49.0,3.91,9.09,45.45,0.17,3,0,0,59,46.34,56.1,47,45.71,62.86
2025-08-30,24,7,6,6.0,4950.0,高岡 竜也,6.0,0.14,1.0,9.0,1.0,2.0,31.0,32.0,160.0,400.0,5.41,38.21,52.85,5.11,26.32,47.37,0.19,3,0,0,17,34.04,46.81,61,41.46,56.1
2025-08-30,24,8,1,1.0,4234.0,野相 弘司,2.0,0.09,1.0,9.0,1.0,2.0,30.0,32.0,760.0,1820.0,4.07,25.29,34.48,4.88,29.27,51.22,0.16,3,1,0,71,12.82,25.64,56,36.59,48.78
